File,Journal No,Journal Date,Account,Amount_Debit,Amount_Credit,Description,Currency Code,Exchange Rate
RFX,MM132485,2/4/2025,InstantCash,,1882.81,RFX41JG4PY0U132,USD,4.4310425
RFX,MM132541,4/4/2025,InstantCash,,1006.97,RFX41JJL5AZEWH0,USD,4.4317859
RFX,MM132543,9/4/2025,InstantCash,,264.41,RFX41JJMFUWTTWD,USD,4.4707229
RFX,MM132565,7/4/2025,InstantCash,,297.99,RFX41JL9W1HBEQH,USD,4.4340335
RFX,MM132569,4/4/2025,InstantCash,,109.89,RFX41JMAXZWTG8W,USD,4.4317859
RFX,MM132593,2/4/2025,InstantCash,,403.62,RFX41JNKO8CQX81,USD,4.4310425
RFX,MM132619,28/4/2025,InstantCash,,567.85,RFX41JP1W9MRAUJ,USD,4.3801959
RFX,MM132649,4/4/2025,InstantCash,,406.95,RFX41JR3XGZ1MLV,USD,4.4317859
RFX,MM132655,9/4/2025,InstantCash,,447.68,RFX41JRG4RQ10A0,USD,4.4707229
RFX,MM132667,7/4/2025,InstantCash,,303.61,RFX41JRVCPCZYUG,USD,4.4340335
RFX,MM132675,7/4/2025,InstantCash,,2204,RFX41JSTJM13JQQ,USD,4.4340335
RFX,MM132693,8/4/2025,InstantCash,,443.46,RFX41JU5T4VJ4GL,USD,4.4510958
RFX,MM132717,7/4/2025,InstantCash,,1586.08,RFX41JW23G2CQI5,USD,4.4340335
RFX,MM132749,6/4/2025,InstantCash,,112.37,RFX41JY3Y4YLMQ9,USD,4.4324334
RFX,MM132751,2/4/2025,InstantCash,,541.16,RFX41JY49XE34JF,USD,4.4310425
RFX,MM132753,9/4/2025,InstantCash,,100.57,RFX41JY53RL67QT,USD,4.4707229
RFX,MM132761,7/4/2025,InstantCash,,454.47,RFX41JYMMY7FXWH,USD,4.4340335
RFX,MM132777,7/4/2025,InstantCash,,437.44,RFX41JZSTSK0PPY,USD,4.4340335
RFX,MM132779,7/4/2025,InstantCash,,1121.65,RFX41JZTVQ5AJLT,USD,4.4340335
RFX,MM132781,9/4/2025,InstantCash,,177.3,RFX41JZW5A1L72M,USD,4.4707229
RFX,MM132803,7/4/2025,InstantCash,,3409.95,RFX41K19O8HECIC,USD,4.4340335
RFX,MM132807,9/4/2025,InstantCash,,163.15,RFX41K1NMN1LQTM,USD,4.4707229
RFX,MM132809,9/4/2025,InstantCash,,3330.7,RFX41K1QCXVK6JE,USD,4.4707229
RFX,MM132811,3/4/2025,InstantCash,,448.07,RFX41K1U27QTO0X,USD,4.4332058
RFX,MM132829,3/4/2025,InstantCash,,1203.66,RFX41K2AE99I4ME,USD,4.4332058
RFX,MM132833,11/4/2025,InstantCash,,403.95,RFX41K2QAXGWDKG,USD,4.4600223
RFX,MM132941,4/4/2025,InstantCash,,1171.87,RFX41K8P2RBOSVB,USD,4.4317859
RFX,MM132951,2/4/2025,InstantCash,,407.54,RFX41K9T795ELS7,USD,4.4310425
RFX,MM133013,2/4/2025,InstantCash,,360.51,RFX41KD8SCXS0LY,USD,4.4310425
RFX,MM133083,1/4/2025,InstantCash,,225.48,RFX41KHUXWXZ8Z2,USD,4.4302611
RFX,MM133087,7/4/2025,InstantCash,,454.47,RFX41KI0U5WSVYZ,USD,4.4340335
RFX,MM133135,9/4/2025,InstantCash,,223.49,RFX41KL9HZUAJB9,USD,4.4707229
RFX,MM133137,4/4/2025,InstantCash,,447.42,RFX41KLQ8WBL78E,USD,4.4317859
RFX,MM133151,9/4/2025,InstantCash,,176.34,RFX41KMK5Z01QKR,USD,4.4707229
RFX,MM133195,9/4/2025,InstantCash,,88.87,RFX41KRBEKBHI6C,USD,4.4707229
RFX,MM133207,2/4/2025,InstantCash,,243.62,RFX41KROLV8MOYC,USD,4.4310425
RFX,MM133217,8/4/2025,InstantCash,,290.33,RFX41KSJNLFCJ21,USD,4.4510958
RFX,MM133241,8/4/2025,InstantCash,,110.29,RFX41KU2I0G2G1I,USD,4.4510958
RFX,MM133285,3/4/2025,InstantCash,,100.34,RFX41KX0H6NIAF7,USD,4.4332058
RFX,MM133303,7/4/2025,InstantCash,,226.9,RFX41KXYRZ6P521,USD,4.4340335
RFX,MM133307,30/4/2025,InstantCash,,460.3,RFX41KY2NR2YYQS,USD,4.3429503
RFX,MM133313,10/4/2025,InstantCash,,531.9,RFX41KYEPQVBYW5,USD,4.4671047
RFX,MM133335,10/4/2025,InstantCash,,1795.16,RFX41KZPLLB9G1G,USD,4.4671047
RFX,MM133337,7/4/2025,InstantCash,,1904.57,RFX41KZYC3FI7KU,USD,4.4340335
RFX,MM133359,7/4/2025,InstantCash,,953.4,RFX41L16JGX181I,USD,4.4340335
RFX,MM133401,9/4/2025,InstantCash,,2679.46,RFX41L43CBD2PT0,USD,4.4707229
RFX,MM133419,2/4/2025,InstantCash,,335.98,RFX41L5M6IB4XCZ,USD,4.4310425
RFX,MM133429,2/4/2025,InstantCash,,2266.14,RFX41L6HIJT8CPO,USD,4.4310425
RFX,MM133437,7/4/2025,InstantCash,,271.3,RFX41L769J1KQ5N,USD,4.4340335
RFX,MM133457,9/4/2025,InstantCash,,311.07,RFX41L84NBBGPW8,USD,4.4707229
RFX,MM133541,4/4/2025,InstantCash,,447.42,RFX41LC2UDU3E9I,USD,4.4317859
RFX,MM133549,2/4/2025,InstantCash,,324.7,RFX41LCJOY5SLR0,USD,4.4310425
RFX,MM133609,7/4/2025,InstantCash,,3409.95,RFX41LJIQ4BQ58F,USD,4.4340335
RFX,MM133625,9/4/2025,InstantCash,,559.68,RFX41LKIGRDO30W,USD,4.4707229
RFX,MM133639,9/4/2025,InstantCash,,410.04,RFX41LLB4A7UY8M,USD,4.4707229
RFX,MM133651,9/4/2025,InstantCash,,335.24,RFX41LM33BI4GMX,USD,4.4707229
RFX,MM133663,7/4/2025,InstantCash,,338.58,RFX41LMZJU736OE,USD,4.4340335
RFX,MM133681,9/4/2025,InstantCash,,111.09,RFX41LNSMMPEQHP,USD,4.4707229
RFX,MM133735,8/4/2025,InstantCash,,759.9,RFX41LSG1VTT3Y6,USD,4.4510958
RFX,MM133755,2/4/2025,InstantCash,,202.93,RFX41LUFU2QGMWI,USD,4.4310425
RFX,MM133795,3/4/2025,InstantCash,,563.51,RFX41LYDX3TM2X7,USD,4.4332058
RFX,MM133811,8/4/2025,InstantCash,,813.38,RFX41LZD0HDWOSE,USD,4.4510958
RFX,MM133819,9/4/2025,InstantCash,,893.98,RFX41M03NEEHN5B,USD,4.4707229
RFX,MM133821,11/4/2025,InstantCash,,243.79,RFX41M04DD38U89,USD,4.4600223
RFX,MM133825,7/4/2025,InstantCash,,340.57,RFX41M0SC5LXRMC,USD,4.4340335
RFX,MM133827,8/4/2025,InstantCash,,245.16,RFX41M0ZB3PPN59,USD,4.4510958
RFX,MM133835,8/4/2025,InstantCash,,295.11,RFX41M1S7PGWTN0,USD,4.4510958
RFX,MM133843,7/4/2025,InstantCash,,367.93,RFX41M2I6C0HA4P,USD,4.4340335
RFX,MM133847,9/4/2025,InstantCash,,2904.33,RFX41M2Y2L6648L,USD,4.4707229
RFX,MM133863,7/4/2025,InstantCash,,614.2,RFX41M43CLXV4ET,USD,4.4340335
RFX,MM133869,9/4/2025,InstantCash,,815.5,RFX41M49YKHYZDH,USD,4.4707229
RFX,MM133881,20/4/2025,InstantCash,,846.68,RFX41M55S6WR2SA,USD,4.4271778
RFX,MM133907,4/4/2025,InstantCash,,245.07,RFX41M6BS0TGK2L,USD,4.4317859
RFX,MM133927,3/4/2025,InstantCash,,409.04,RFX41M7KO0CV5L4,USD,4.4332058
RFX,MM133935,8/4/2025,InstantCash,,290.36,RFX41M8GO7RXK12,USD,4.4510958
RFX,MM133971,7/4/2025,InstantCash,,1641.27,RFX41MB197UZMG5,USD,4.4340335
RFX,MM134021,7/4/2025,InstantCash,,749.87,RFX41MERXEUNEPA,USD,4.4340335
RFX,MM134033,9/4/2025,InstantCash,,288.11,RFX41MG0TD69NGN,USD,4.4707229
RFX,MM134047,2/4/2025,InstantCash,,162.34,RFX41MH144HLGCY,USD,4.4310425
RFX,MM134113,7/4/2025,InstantCash,,1568.07,RFX41MKXK5LNDX0,USD,4.4340335
RFX,MM134127,9/4/2025,InstantCash,,171.08,RFX41MLW6BMSOAW,USD,4.4707229
RFX,MM134153,9/4/2025,InstantCash,,446.99,RFX41MOENUZKPUL,USD,4.4707229
RFX,MM134173,7/4/2025,InstantCash,,65.1,RFX41MPNNBV4KJF,USD,4.4340335
RFX,MM134183,8/4/2025,InstantCash,,122.47,RFX41MQ95WJXMPI,USD,4.4510958
RFX,MM134203,4/4/2025,InstantCash,,594.31,RFX41MRDFKM7JEZ,USD,4.4317859
RFX,MM134225,30/4/2025,InstantCash,,872.27,RFX41MSOT93ZWBX,USD,4.3429503
RFX,MM134233,9/4/2025,InstantCash,,799.6,RFX41MTK31PLYJM,USD,4.4707229
RFX,MM134239,3/4/2025,InstantCash,,221.59,RFX41MU1P2H8V44,USD,4.4332058
RFX,MM134245,7/4/2025,InstantCash,,410.68,RFX41MU575CSDTE,USD,4.4340335
RFX,MM134251,16/4/2025,InstantCash,,257.02,RFX41MUHP2GS04Z,USD,4.4289896
RFX,MM134255,7/4/2025,InstantCash,,338.59,RFX41MUME0N7Y3M,USD,4.4340335
RFX,MM134279,2/4/2025,InstantCash,,2593.1,RFX41MW16EV2IND,USD,4.4310425
RFX,MM134289,8/4/2025,InstantCash,,510.78,RFX41MXI2AZAVM7,USD,4.4510958
RFX,MM134297,4/4/2025,InstantCash,,202.35,RFX41MXNYBFWW2I,USD,4.4317859
RFX,MM134329,8/4/2025,InstantCash,,668.04,RFX41MZD7DQM1DG,USD,4.4510958
RFX,MM134335,9/4/2025,InstantCash,,398.92,RFX41N0A6E771JI,USD,4.4707229
RFX,MM134337,9/4/2025,InstantCash,,893.98,RFX41N0OFPQZQFG,USD,4.4707229
RFX,MM134347,15/4/2025,InstantCash,,246.28,RFX41N1576S8GCP,USD,4.4438887
RFX,MM134393,7/4/2025,InstantCash,,215.36,RFX41N5PWNMATON,USD,4.4340335
RFX,MM134401,8/4/2025,InstantCash,,301.72,RFX41N5W2VNGYD3,USD,4.4510958
RFX,MM134425,8/4/2025,InstantCash,,223.49,RFX41N7SIKL5K5X,USD,4.4510958
RFX,MM134431,9/4/2025,InstantCash,,514.04,RFX41N8WQ3987ZF,USD,4.4707229
RFX,MM134447,3/4/2025,InstantCash,,365.36,RFX41N9DXLSJQKN,USD,4.4332058
RFX,MM134457,7/4/2025,InstantCash,,403.79,RFX41N9UDBNH5CS,USD,4.4340335
RFX,MM134459,20/4/2025,InstantCash,,112.36,RFX41NA7WL7OBDS,USD,4.4271778
RFX,MM134465,7/4/2025,InstantCash,,1119.41,RFX41NB2LJ44NX1,USD,4.4340335
RFX,MM134483,7/4/2025,InstantCash,,518.14,RFX41NBMPAAUKSW,USD,4.4340335
RFX,MM134495,24/4/2025,InstantCash,,610.1,RFX41NC7VSMFJ0D,USD,4.4017827
RFX,MM134511,3/4/2025,InstantCash,,1036.86,RFX41NEBQ57R3H2,USD,4.4332058
RFX,MM134513,2/4/2025,InstantCash,,3380.05,RFX41NED0C1K5QI,USD,4.4310425
RFX,MM134591,9/4/2025,InstantCash,,178.79,RFX41NJ9VRPPCCL,USD,4.4707229
RFX,MM134685,8/4/2025,InstantCash,,244.05,RFX41NQPGIJKHCJ,USD,4.4510958
RFX,MM134711,7/4/2025,InstantCash,,515.96,RFX41NTHTPYV6YO,USD,4.4340335
RFX,MM134713,8/4/2025,InstantCash,,134.09,RFX41NTVEI3DHIL,USD,4.4510958
RFX,MM134747,29/4/2025,InstantCash,,228.28,RFX41NVXR83AZ2X,USD,4.3677542
RFX,MM134755,9/4/2025,InstantCash,,288.3,RFX41NWJJ9WNLBT,USD,4.4707229
RFX,MM134763,9/4/2025,InstantCash,,443.25,RFX41NXEB7OVPQG,USD,4.4707229
RFX,MM134769,8/4/2025,InstantCash,,340.08,RFX41NY27C3UJNR,USD,4.4510958
RFX,MM134773,8/4/2025,InstantCash,,356.55,RFX41NY4QVJ0YST,USD,4.4510958
RFX,MM134791,8/4/2025,InstantCash,,558.33,RFX41NYRK05FNV4,USD,4.4510958
RFX,MM134801,7/4/2025,InstantCash,,543.09,RFX41NZ83MG5TBA,USD,4.4340335
RFX,MM134809,4/4/2025,InstantCash,,322.83,RFX41O04E5MFJFJ,USD,4.4317859
RFX,MM134813,6/4/2025,InstantCash,,337.24,RFX41O09IRQMW1V,USD,4.4324334
RFX,MM134829,8/4/2025,InstantCash,,422.32,RFX41O0VRB8I5PO,USD,4.4510958
RFX,MM134835,2/4/2025,InstantCash,,200.68,RFX41O15CZTEHIZ,USD,4.4310425
RFX,MM134847,9/4/2025,InstantCash,,354.32,RFX41O1W9UP6TL1,USD,4.4707229
RFX,MM134859,9/4/2025,InstantCash,,308.52,RFX41O35GSLL1HK,USD,4.4707229
RFX,MM134891,7/4/2025,InstantCash,,3409.95,RFX41O5MK71NR67,USD,4.4340335
RFX,MM134973,2/4/2025,InstantCash,,479.95,RFX41OBA3EC06CD,USD,4.4310425
RFX,MM135021,9/4/2025,InstantCash,,447.75,RFX41ODRB54PEP1,USD,4.4707229
RFX,MM135035,4/4/2025,InstantCash,,527.03,RFX41OEPHKJCGPR,USD,4.4317859
RFX,MM135037,2/4/2025,InstantCash,,786.95,RFX41OEQ13368I2,USD,4.4310425
RFX,MM135045,9/4/2025,InstantCash,,221.54,RFX41OFME0M3T1L,USD,4.4707229
RFX,MM135069,4/4/2025,InstantCash,,1011.76,RFX41OGP1C15HGH,USD,4.4317859
RFX,MM135083,7/4/2025,InstantCash,,1283.88,RFX41OH9HNWA8J7,USD,4.4340335
RFX,MM135109,9/4/2025,InstantCash,,648.64,RFX41OJ17LLJBS1,USD,4.4707229
RFX,MM135165,8/4/2025,InstantCash,,290.54,RFX41OMWTYHB62B,USD,4.4510958
RFX,MM135189,2/4/2025,InstantCash,,85.53,RFX41OOH2Q7GZKB,USD,4.4310425
RFX,MM135239,8/4/2025,InstantCash,,347.57,RFX41ORO9L13TVO,USD,4.4510958
RFX,MM135245,3/4/2025,InstantCash,,407.1,RFX41OS5F49HP5Z,USD,4.4332058
RFX,MM135265,8/4/2025,InstantCash,,657.39,RFX41OU2RBYQI61,USD,4.4510958
RFX,MM135299,8/4/2025,InstantCash,,310.66,RFX41OX87RIS19K,USD,4.4510958
RFX,MM135335,8/4/2025,InstantCash,,179.93,RFX41P102HCYJ98,USD,4.4510958
RFX,MM135345,7/4/2025,InstantCash,,164.1,RFX41P1IJCIYHE2,USD,4.4340335
RFX,MM135347,5/4/2025,InstantCash,,1570.39,RFX41P1PUWY92ZI,USD,4.4317859
RFX,MM135383,7/4/2025,InstantCash,,820.51,RFX41P4TBVR2FXY,USD,4.4340335
RFX,MM135427,4/4/2025,InstantCash,,559.84,RFX41P79E0ZFG3H,USD,4.4317859
RFX,MM135469,8/4/2025,InstantCash,,367.29,RFX41PAR4KZJDLX,USD,4.4510958
RFX,MM135471,6/4/2025,InstantCash,,155.13,RFX41PB1EQX3DTT,USD,4.4324334
RFX,MM135475,8/4/2025,InstantCash,,528.45,RFX41PB5GVTIH6U,USD,4.4510958
RFX,MM135483,7/4/2025,InstantCash,,1527.69,RFX41PBJJVEW2OY,USD,4.4340335
RFX,MM135499,7/4/2025,InstantCash,,448.66,RFX41PCN3V1XPPV,USD,4.4340335
RFX,MM135513,8/4/2025,InstantCash,,377.42,RFX41PDNF2UCQ8A,USD,4.4510958
RFX,MM135559,9/4/2025,InstantCash,,708.12,RFX41PGD7H56BN7,USD,4.4707229
RFX,MM135605,9/4/2025,InstantCash,,196.67,RFX41PIV9RJQ4XP,USD,4.4707229
RFX,MM135659,7/4/2025,InstantCash,,246.2,RFX41PLUVK22X6I,USD,4.4340335
RFX,MM135687,7/4/2025,InstantCash,,510.54,RFX41PN1BH2U9HH,USD,4.4340335
RFX,MM135689,9/4/2025,InstantCash,,181.03,RFX41PN6SADIQQN,USD,4.4707229
RFX,MM135691,9/4/2025,InstantCash,,846.43,RFX41PN9LAY0DGL,USD,4.4707229
RFX,MM135737,3/4/2025,InstantCash,,448.56,RFX41PQ9BLMY1TU,USD,4.4332058
RFX,MM135741,7/4/2025,InstantCash,,340.78,RFX41PQF8SL5IUN,USD,4.4340335
RFX,MM135769,9/4/2025,InstantCash,,405.19,RFX41PUEGBT8HUA,USD,4.4707229
RFX,MM135781,2/4/2025,InstantCash,,517.87,RFX41PVMUD03WGJ,USD,4.4310425
RFX,MM135793,2/4/2025,InstantCash,,358.53,RFX41PW660Y7SO3,USD,4.4310425
RFX,MM135799,2/4/2025,InstantCash,,560.65,RFX41PWKZFGNUEG,USD,4.4310425
RFX,MM135833,7/4/2025,InstantCash,,288.9,RFX41PYVLKT7B2N,USD,4.4340335
RFX,MM135865,4/4/2025,InstantCash,,639.17,RFX41Q0036AD6WQ,USD,4.4317859
RFX,MM135893,9/4/2025,InstantCash,,81.22,RFX41Q1SIWNPTTD,USD,4.4707229
RFX,MM135905,9/4/2025,InstantCash,,66.65,RFX41Q2DWVOKL5C,USD,4.4707229
RFX,MM135915,3/4/2025,InstantCash,,335.98,RFX41Q2QM5RWXJL,USD,4.4332058
RFX,MM135921,9/4/2025,InstantCash,,111.74,RFX41Q37OPCVP9N,USD,4.4707229
RFX,MM135937,7/4/2025,InstantCash,,284.9,RFX41Q52L1ZLCXF,USD,4.4340335
RFX,MM135951,4/4/2025,InstantCash,,1189.39,RFX41Q5I4W2KRK1,USD,4.4317859
RFX,MM135961,9/4/2025,InstantCash,,442.92,RFX41Q6F2Z8D7X7,USD,4.4707229
RFX,MM135971,7/4/2025,InstantCash,,3226.74,RFX41Q7DNGQO3UE,USD,4.4340335
RFX,MM135975,7/4/2025,InstantCash,,1019.17,RFX41Q7L5ZBDQ0Y,USD,4.4340335
RFX,MM135989,7/4/2025,InstantCash,,247.38,RFX41Q8ZLQNNS53,USD,4.4340335
RFX,MM136009,7/4/2025,InstantCash,,248.6,RFX41QATIM7EOEJ,USD,4.4340335
RFX,MM136013,9/4/2025,InstantCash,,585.09,RFX41QBA0EUV22E,USD,4.4707229
RFX,MM136023,8/4/2025,InstantCash,,268.19,RFX41QBYD70C6EK,USD,4.4510958
RFX,MM136025,7/4/2025,InstantCash,,158.37,RFX41QC04ISS7LG,USD,4.4340335
RFX,MM136043,7/4/2025,InstantCash,,2245.61,RFX41QCVWS6X3HJ,USD,4.4340335
RFX,MM136077,7/4/2025,InstantCash,,1045.28,RFX41QFJGZ2ND05,USD,4.4340335
RFX,MM136079,11/4/2025,InstantCash,,255.8,RFX41QFXJFE7XSJ,USD,4.4600223
RFX,MM136125,2/4/2025,InstantCash,,245.78,RFX41QJP5BT9RLN,USD,4.4310425
RFX,MM136129,9/4/2025,InstantCash,,410,RFX41QJT53VYZ1R,USD,4.4707229
RFX,MM136143,2/4/2025,InstantCash,,381.07,RFX41QKQ1L5WDCZ,USD,4.4310425
RFX,MM136151,2/4/2025,InstantCash,,3041.82,RFX41QLMYQSXYK6,USD,4.4310425
RFX,MM136171,2/4/2025,InstantCash,,337.74,RFX41QMVFXZUHPE,USD,4.4310425
RFX,MM136179,2/4/2025,InstantCash,,293.13,RFX41QN7UY3U8QF,USD,4.4310425
RFX,MM136187,3/4/2025,InstantCash,,292.81,RFX41QNSV5WKWNF,USD,4.4332058
RFX,MM136233,3/4/2025,InstantCash,,651.66,RFX41QR40BD9RI0,USD,4.4332058
RFX,MM136235,7/4/2025,InstantCash,,1068,RFX41QR9M71WYQJ,USD,4.4340335
RFX,MM136241,2/4/2025,InstantCash,,448.72,RFX41QRULVLGKIA,USD,4.4310425
RFX,MM136263,9/4/2025,InstantCash,,407.04,RFX41QTUWADJC5P,USD,4.4707229
RFX,MM136293,2/4/2025,InstantCash,,338.23,RFX41QWDJ7MHIJD,USD,4.4310425
RFX,MM136441,3/4/2025,InstantCash,,245.07,RFX41R5ZFFV22JM,USD,4.4332058
RFX,MM136469,30/4/2025,InstantCash,,413.24,RFX41R7YUETXWA1,USD,4.3429503
RFX,MM136521,8/4/2025,InstantCash,,343.18,RFX41RB6EUBWHZU,USD,4.4510958
RFX,MM136535,9/4/2025,InstantCash,,446.99,RFX41RBYV8B0U2A,USD,4.4707229
RFX,MM136563,2/4/2025,InstantCash,,2254.87,RFX41RDG0DUHBIB,USD,4.4310425
RFX,MM136591,7/4/2025,InstantCash,,90.4,RFX41REZPP4EU53,USD,4.4340335
RFX,MM136599,13/4/2025,InstantCash,,717.55,RFX41RFC342CW51,USD,4.4600223
RFX,MM136615,9/4/2025,InstantCash,,483.98,RFX41RGB29HJR8J,USD,4.4707229
RFX,MM136621,7/4/2025,InstantCash,,314.51,RFX41RGKBH3HVNW,USD,4.4340335
RFX,MM136639,2/4/2025,InstantCash,,651.66,RFX41RHZ73GGBR0,USD,4.4310425
RFX,MM136655,2/4/2025,InstantCash,,811.71,RFX41RIRJHA2JAI,USD,4.4310425
RFX,MM136685,7/4/2025,InstantCash,,386.3,RFX41RL3KS4K588,USD,4.4340335
RFX,MM136723,2/4/2025,InstantCash,,675.73,RFX41RN9L6H4ST0,USD,4.4310425
RFX,MM136727,7/4/2025,InstantCash,,3366.18,RFX41RNDYM83NP3,USD,4.4340335
RFX,MM136737,4/4/2025,InstantCash,,569.65,RFX41RO7NY7X5JP,USD,4.4317859
RFX,MM136747,7/4/2025,InstantCash,,215.87,RFX41ROGK7W9ND5,USD,4.4340335
RFX,MM136773,8/4/2025,InstantCash,,1604.48,RFX41RQO8IG5H82,USD,4.4510958
RFX,MM136801,7/4/2025,InstantCash,,556.34,RFX41RSS6T6C7PH,USD,4.4340335
RFX,MM136813,7/4/2025,InstantCash,,469.22,RFX41RTHIS3XY96,USD,4.4340335
RFX,MM136819,2/4/2025,InstantCash,,2252.62,RFX41RUCSX2HTFH,USD,4.4310425
RFX,MM136837,9/4/2025,InstantCash,,1777.55,RFX41RV7CLYC2OB,USD,4.4707229
RFX,MM136853,9/4/2025,InstantCash,,284.95,RFX41RW0GB2Q8WM,USD,4.4707229
RFX,MM136871,1/4/2025,InstantCash,,315.68,RFX41RWXFSUD0X4,USD,4.4302611
RFX,MM136885,4/4/2025,InstantCash,,245.07,RFX41RXRI5H8AG6,USD,4.4317859
RFX,MM136891,7/4/2025,InstantCash,,1124.49,RFX41RXZFPM7U27,USD,4.4340335
RFX,MM136919,2/4/2025,InstantCash,,788.06,RFX41RZYEOG23L7,USD,4.4310425
RFX,MM136921,7/4/2025,InstantCash,,181.98,RFX41S02CNXTCAX,USD,4.4340335
RFX,MM136923,7/4/2025,InstantCash,,1622.14,RFX41S07F8AAIHM,USD,4.4340335
RFX,MM136941,9/4/2025,InstantCash,,152.92,RFX41S1GVP9RXZI,USD,4.4707229
RFX,MM136949,4/4/2025,InstantCash,,479.94,RFX41S2ES5S79IY,USD,4.4317859
RFX,MM136967,7/4/2025,InstantCash,,635.57,RFX41S3JY605G3N,USD,4.4340335
RFX,MM136979,7/4/2025,InstantCash,,338.09,RFX41S49UT915ZR,USD,4.4340335
RFX,MM136991,9/4/2025,InstantCash,,290.54,RFX41S4O3EVMW0H,USD,4.4707229
RFX,MM137013,9/4/2025,InstantCash,,2217.8,RFX41S6HEMCA3X7,USD,4.4707229
RFX,MM137035,8/4/2025,InstantCash,,797.52,RFX41S7LET4GG90,USD,4.4510958
RFX,MM137055,8/4/2025,InstantCash,,406.76,RFX41S92IALTOVI,USD,4.4510958
RFX,MM137069,9/4/2025,InstantCash,,333.29,RFX41SA9YFUPUGP,USD,4.4707229
RFX,MM137087,9/4/2025,InstantCash,,391.12,RFX41SBVARGH3I9,USD,4.4707229
RFX,MM137101,9/4/2025,InstantCash,,357.59,RFX41SCVF02R4DN,USD,4.4707229
RFX,MM137167,3/4/2025,InstantCash,,243.66,RFX41SH2S6YDTOJ,USD,4.4332058
RFX,MM137175,2/4/2025,InstantCash,,493.82,RFX41SHHYHH6PSQ,USD,4.4310425
RFX,MM137179,8/4/2025,InstantCash,,267.65,RFX41SHSXI4TGN1,USD,4.4510958
RFX,MM137215,7/4/2025,InstantCash,,608.81,RFX41SKD5BPHHS8,USD,4.4340335
RFX,MM137225,7/4/2025,InstantCash,,453.32,RFX41SL4KU7EP0M,USD,4.4340335
RFX,MM137235,9/4/2025,InstantCash,,753.24,RFX41SLHHEPN2AD,USD,4.4707229
RFX,MM137265,7/4/2025,InstantCash,,820.5,RFX41SOFDU6G0C3,USD,4.4340335
RFX,MM137311,8/4/2025,InstantCash,,747.36,RFX41SRCUSY5CWO,USD,4.4510958
RFX,MM137345,2/4/2025,InstantCash,,162.35,RFX41SSXZV6LKZW,USD,4.4310425
RFX,MM137351,2/4/2025,InstantCash,,562.9,RFX41STN6QLHWXV,USD,4.4310425
RFX,MM137369,10/4/2025,InstantCash,,686.08,RFX41SUNCEVPQBG,USD,4.4671047
RFX,MM137377,7/4/2025,InstantCash,,291.09,RFX41SUZQQ4TLA1,USD,4.4340335
RFX,MM137409,4/4/2025,InstantCash,,964.35,RFX41SY10RTBTOE,USD,4.4317859
RFX,MM137441,3/4/2025,InstantCash,,431.56,RFX41T0S1LWL4JB,USD,4.4332058
RFX,MM137445,2/4/2025,InstantCash,,407.54,RFX41T10IWW0QHQ,USD,4.4310425
RFX,MM137457,20/4/2025,InstantCash,,498.97,RFX41T1J0VJ9MAZ,USD,4.4271778
RFX,MM137469,3/4/2025,InstantCash,,811.89,RFX41T2GP35FYVC,USD,4.4332058
RFX,MM137495,7/4/2025,InstantCash,,293.8,RFX41T3XU8JD01P,USD,4.4340335
RFX,MM137501,2/4/2025,InstantCash,,434.56,RFX41T4A5ESCYNK,USD,4.4310425
RFX,MM137511,7/4/2025,InstantCash,,474.24,RFX41T5EV2Y3KKH,USD,4.4340335
RFX,MM137599,26/4/2025,InstantCash,,802.64,RFX41TCI8Q2OUO4,USD,4.3893019
RFX,MM137681,20/4/2025,InstantCash,,225.78,RFX41THQX9PMTCP,USD,4.4271778
RFX,MM137691,1/4/2025,InstantCash,,405.87,RFX41TIMFMQMOJ0,USD,4.4302611
RFX,MM137705,29/4/2025,InstantCash,,386.2,RFX41TK5R1LHFIS,USD,4.3677542
RFX,MM137707,2/4/2025,InstantCash,,2931.33,RFX41TKG38XUSGH,USD,4.4310425
RFX,MM137715,3/4/2025,InstantCash,,450.81,RFX41TLAV9E65LA,USD,4.4332058
RFX,MM137739,7/4/2025,InstantCash,,495.13,RFX41TOC9OYOAQ2,USD,4.4340335
RFX,MM137767,8/4/2025,InstantCash,,753.07,RFX41TQ0LWU3F0B,USD,4.4510958
RFX,MM137779,7/4/2025,InstantCash,,3138.39,RFX41TRK7BIKD9G,USD,4.4340335
RFX,MM137791,7/4/2025,InstantCash,,565.32,RFX41TSEA4JG46R,USD,4.4340335
RFX,MM137859,9/4/2025,InstantCash,,245.84,RFX41TWEWMI2K23,USD,4.4707229
RFX,MM137903,3/4/2025,InstantCash,,940.03,RFX41U148T08ZHC,USD,4.4332058
RFX,MM137913,13/4/2025,InstantCash,,538.16,RFX41U1DFS2U68Z,USD,4.4600223
RFX,MM137945,4/4/2025,InstantCash,,447.42,RFX41U2YNVDBA1G,USD,4.4317859
RFX,MM137955,4/4/2025,InstantCash,,290.04,RFX41U3UXMR260S,USD,4.4317859
RFX,MM137957,5/4/2025,InstantCash,,246.86,RFX41U3ZW8AJ70W,USD,4.4317859
RFX,MM137967,3/4/2025,InstantCash,,676.21,RFX41U487IGOQX1,USD,4.4332058
RFX,MM137969,4/4/2025,InstantCash,,401.29,RFX41U4A4DN9IIK,USD,4.4317859
RFX,MM137981,4/4/2025,InstantCash,,896.75,RFX41U5E3SCAOD9,USD,4.4317859
